session_id,search_id,search_time,session_starting_time,booking_id
322,784,2020-01-21 21:35:38.910000,2020-01-21 21:10:12,0.0
322,776,2020-01-21 21:37:37.697000,2020-01-21 21:10:12,0.0
322,623,2020-01-21 21:36:11.392000,2020-01-21 21:10:12,0.0
322,270,2020-01-21 21:16:07.685000,2020-01-21 21:10:12,0.0
322,905,2020-01-21 21:34:55.673000,2020-01-21 21:10:12,0.0
322,506,2020-01-21 21:10:58.482000,2020-01-21 21:10:12,54.0
283,880,2020-01-21 05:33:48.061000,0,106.0
194,312,2019-09-05 09:04:40.423000,2019-09-05 09:04:32,1.0
52,1227,2020-01-20 16:54:07.232000,0,0.0
52,1110,2020-01-20 17:03:52.145000,0,282.0
229,420,2019-09-07 22:23:15.942000,2019-09-07 22:00:05,0.0
229,292,2019-09-07 22:25:06.214000,2019-09-07 22:00:05,0.0
229,403,2019-09-07 22:00:15.256000,2019-09-07 22:00:05,0.0
229,695,2019-09-07 22:29:05.439000,2019-09-07 22:00:05,240.0
229,808,2019-09-07 22:22:19.052000,2019-09-07 22:00:05,0.0
229,445,2019-09-07 22:22:06.473000,2019-09-07 22:00:05,0.0
126,1140,0,2022-05-12 13:01:12,67.0
308,91,2018-11-09 12:41:01.242000,0,0.0
308,44,2018-11-09 12:01:42.152000,0,0.0
308,1291,2018-11-09 12:34:38.162000,0,0.0
308,91,2018-11-09 12:41:01.242000,0,0.0
308,4,2018-11-09 12:02:36.301000,0,52.0
308,91,2018-11-09 12:41:01.242000,0,0.0
309,1155,0,0,116.0
116,714,0,2021-12-11 18:32:34,0.0
116,245,0,2021-12-11 18:32:34,0.0
308,155,2018-11-09 12:34:14.903000,0,0.0
116,458,0,2021-12-11 18:32:34,0.0
116,199,0,2021-12-11 18:32:34,0.0
107,913,0,0,148.0
107,329,0,0,0.0
116,384,0,2021-12-11 18:32:34,231.0
285,216,2019-09-03 17:29:53.394000,2019-09-03 17:29:39,34.0
270,1133,0,2021-12-12 22:38:25,58.0
270,1133,0,2021-12-12 22:38:25,0.0
42,853,0,0,0.0
42,263,0,0,0.0
42,582,0,0,0.0
42,601,0,0,326.0
26,1261,2018-11-07 19:29:54.852000,0,81.0
160,1220,2020-01-26 13:20:13.178000,2020-01-26 12:56:26,0.0
160,451,2020-01-26 13:35:35.117000,2020-01-26 12:56:26,190.0
160,1176,2020-01-26 12:56:41.426000,2020-01-26 12:56:26,0.0
160,1174,2020-01-26 12:58:44.078000,2020-01-26 12:56:26,0.0
57,1277,2018-09-29 13:38:20.074000,2018-09-29 13:13:05,74.0
93,881,0,2021-11-08 15:43:09,0.0
160,984,2020-01-26 12:56:59.011000,2020-01-26 12:56:26,0.0
160,1026,2020-01-26 13:20:18.196000,2020-01-26 12:56:26,0.0
160,1179,2020-01-26 13:19:21.369000,2020-01-26 12:56:26,0.0
174,1340,2018-09-29 19:30:46.673000,2018-09-29 19:30:22,0.0
174,1325,2018-09-29 19:38:15.401000,2018-09-29 19:30:22,0.0
174,25,2018-09-29 19:35:13.617000,2018-09-29 19:30:22,23.0
93,858,0,2021-11-08 15:43:09,0.0
93,368,0,2021-11-08 15:43:09,0.0
93,829,0,2021-11-08 15:43:09,119.0
93,814,0,2021-11-08 15:43:09,0.0
93,870,0,2021-11-08 15:43:09,0.0
93,222,0,2021-11-08 15:43:09,0.0
167,1161,2020-01-24 08:20:18.386000,2020-01-24 07:47:05,0.0
261,357,2020-01-24 09:51:00.143000,2020-01-24 09:50:56,0.0
261,826,2020-01-24 09:52:47.429000,2020-01-24 09:50:56,0.0
261,826,2020-01-24 09:52:47.429000,2020-01-24 09:50:56,0.0
261,640,2020-01-24 10:10:24.470000,2020-01-24 09:50:56,0.0
261,640,2020-01-24 10:10:24.470000,2020-01-24 09:50:56,0.0
261,944,2020-01-24 10:13:57.148000,2020-01-24 09:50:56,0.0
57,7,2018-09-29 13:24:47.439000,2018-09-29 13:13:05,0.0
117,529,0,2021-12-16 21:00:08,0.0
117,815,0,2021-12-16 21:00:08,0.0
117,928,0,2021-12-16 21:00:08,0.0
167,1056,2020-01-24 08:24:58.759000,2020-01-24 07:47:05,261.0
261,640,2020-01-24 10:10:24.470000,2020-01-24 09:50:56,0.0
57,32,2018-09-29 13:23:49.292000,2018-09-29 13:13:05,0.0
167,1068,2020-01-24 08:21:26.366000,2020-01-24 07:47:05,0.0
261,1240,2020-01-24 10:23:40.733000,2020-01-24 09:50:56,0.0
261,1069,2020-01-24 10:32:01.971000,2020-01-24 09:50:56,0.0
261,826,2020-01-24 09:52:47.429000,2020-01-24 09:50:56,0.0
261,944,2020-01-24 10:13:57.148000,2020-01-24 09:50:56,0.0
261,1175,2020-01-24 10:26:41.143000,2020-01-24 09:50:56,0.0
261,1069,2020-01-24 10:32:01.971000,2020-01-24 09:50:56,0.0
261,1022,2020-01-24 10:28:55.113000,2020-01-24 09:50:56,0.0
261,1005,2020-01-24 10:31:31.612000,2020-01-24 09:50:56,0.0
261,826,2020-01-24 09:52:47.429000,2020-01-24 09:50:56,0.0
261,944,2020-01-24 10:13:57.148000,2020-01-24 09:50:56,0.0
261,1078,2020-01-24 10:37:10.169000,2020-01-24 09:50:56,323.0
261,1169,2020-01-24 10:25:31.586000,2020-01-24 09:50:56,0.0
261,995,2020-01-24 10:43:42.651000,2020-01-24 09:50:56,0.0
261,1137,2020-01-24 10:30:19.558000,2020-01-24 09:50:56,0.0
117,608,0,2021-12-16 21:00:08,0.0
117,590,0,2021-12-16 21:00:08,0.0
117,236,0,2021-12-16 21:00:08,0.0
117,399,0,2021-12-16 21:00:08,297.0
7,681,2020-01-23 14:09:24.591000,0,0.0
171,896,0,2021-11-09 03:59:18,48.0
171,896,0,2021-11-09 03:59:18,48.0
7,554,2020-01-23 14:05:25.435000,0,0.0
7,922,2020-01-23 13:56:48.659000,0,157.0
258,291,0,2020-09-03 13:30:37,0.0
258,809,0,2020-09-03 13:30:37,274.0
298,39,2018-09-25 16:47:42.775000,0,0.0
113,112,2018-09-25 18:25:59.574000,0,289.0
298,130,2018-09-25 16:40:20.684000,0,0.0
298,104,2018-09-25 16:46:18.816000,0,0.0
298,39,2018-09-25 16:47:42.775000,0,0.0
298,68,2018-09-25 16:11:27.181000,0,0.0
298,1344,2018-09-25 16:16:45.289000,0,75.0
298,39,2018-09-25 16:47:42.775000,0,0.0
298,170,2018-09-25 16:40:55.791000,0,0.0
298,1253,2018-09-25 16:22:05.569000,0,38.0
113,1316,2018-09-25 18:14:29.653000,0,0.0
113,151,2018-09-25 18:24:38.542000,0,0.0
298,1308,2018-09-25 16:42:33.575000,0,0.0
128,161,2018-09-24 15:03:39.272000,2018-09-24 14:59:58,192.0
128,31,2018-09-24 15:02:46.042000,2018-09-24 14:59:58,0.0
128,1313,2018-09-24 15:02:08.523000,2018-09-24 14:59:58,0.0
100,214,0,0,96.0
299,1217,2020-01-29 16:38:24.508000,2020-01-29 16:10:34,0.0
299,1208,2020-01-29 16:10:46.413000,2020-01-29 16:10:34,0.0
299,961,2020-01-29 16:38:30.512000,2020-01-29 16:10:34,32.0
32,761,0,0,12.0
32,761,0,0,12.0
299,1158,2020-01-29 16:10:35.445000,2020-01-29 16:10:34,0.0
155,902,2020-01-28 18:25:56.425000,0,0.0
154,489,2020-01-28 16:45:12.261000,0,313.0
215,1010,2020-01-28 10:29:54.097000,2020-01-28 09:55:07,0.0
155,549,2020-01-28 18:26:10.752000,0,122.0
155,468,2020-01-28 18:29:14.063000,0,0.0
155,765,2020-01-28 18:25:22.414000,0,0.0
156,689,2020-01-28 14:12:30.266000,2020-01-28 14:12:12,0.0
156,641,2020-01-28 14:13:59.629000,2020-01-28 14:12:12,27.0
154,571,2020-01-28 16:33:27.078000,0,278.0
155,642,2020-01-28 19:04:43.841000,0,0.0
155,894,2020-01-28 18:29:21.576000,0,0.0
215,1065,2020-01-28 09:55:28.294000,2020-01-28 09:55:07,0.0
155,662,2020-01-28 17:56:25.351000,0,0.0
155,334,2020-01-28 18:25:48.909000,0,0.0
215,994,2020-01-28 10:16:23.787000,2020-01-28 09:55:07,0.0
215,1065,2020-01-28 09:55:28.294000,2020-01-28 09:55:07,125.0
154,481,2020-01-28 16:32:52.676000,0,0.0
155,316,2020-01-28 18:25:42.567000,0,0.0
155,843,2020-01-28 18:25:35.103000,0,0.0
215,1065,2020-01-28 09:55:28.294000,2020-01-28 09:55:07,0.0
12,840,0,0,146.0
110,414,2020-01-27 18:36:57.316000,2020-01-27 18:34:17,0.0
110,414,2020-01-27 18:36:57.316000,2020-01-27 18:34:17,322.0
110,331,2020-01-27 18:35:28.280000,2020-01-27 18:34:17,0.0
47,1066,2020-01-27 10:26:54.122000,2020-01-27 10:25:51,243.0
154,835,2020-01-28 17:06:08.301000,0,0.0
223,1121,2020-01-28 16:25:15.746000,2020-01-28 16:24:07,215.0
156,689,2020-01-28 14:12:30.266000,2020-01-28 14:12:12,0.0
242,310,0,0,283.0
110,607,2020-01-27 18:35:02.100000,2020-01-27 18:34:17,0.0
6,406,0,0,0.0
44,724,0,0,193.0
87,167,2018-09-21 16:26:56.976000,0,65.0
273,64,2018-09-21 16:36:32.012000,0,265.0
87,1341,2018-09-21 16:22:49.376000,0,0.0
273,53,2018-09-21 17:01:02.921000,0,0.0
273,46,2018-09-21 17:05:23.085000,0,0.0
43,1222,2019-09-01 20:41:01.537000,0,279.0
4,763,2019-09-02 10:16:13.160000,2019-09-02 10:15:44,105.0
4,763,2019-09-02 10:16:13.160000,2019-09-02 10:15:44,0.0
49,1351,2018-09-23 07:53:22.438000,0,191.0
151,916,0,0,95.0
151,833,0,0,0.0
236,338,2019-11-29 07:13:28.157000,2019-11-29 07:11:41,0.0
236,449,2019-11-29 07:29:17.474000,2019-11-29 07:11:41,171.0
17,219,0,2021-07-01 09:12:38,0.0
17,494,0,2021-07-01 09:12:38,100.0
17,494,0,2021-07-01 09:12:38,0.0
280,851,2019-11-30 11:02:48.757000,0,234.0
95,412,0,2020-10-20 13:00:14,291.0
280,851,2019-11-30 11:02:48.757000,0,0.0
263,674,0,0,0.0
263,333,0,0,7.0
198,364,0,2021-03-14 05:08:37,0.0
198,411,0,2021-03-14 05:08:37,198.0
69,1224,0,0,302.0
69,1008,0,0,0.0
69,1126,0,0,0.0
69,1028,0,0,0.0
69,1191,0,0,0.0
69,949,0,0,0.0
69,1061,0,0,0.0
69,1107,0,0,0.0
69,1006,0,0,0.0
69,1112,0,0,0.0
121,327,0,2021-09-20 19:12:01,130.0
157,658,0,2021-09-21 12:06:53,71.0
145,1098,0,2022-02-22 08:45:47,180.0
145,982,0,2022-02-22 08:45:47,0.0
265,460,0,2021-03-18 17:13:11,186.0
265,279,0,2021-03-18 17:13:11,0.0
265,552,0,2021-03-18 17:13:11,0.0
265,713,0,2021-03-18 17:13:11,0.0
46,1170,0,0,0.0
46,1023,0,0,0.0
46,979,0,0,0.0
46,1111,0,0,0.0
46,1131,0,0,219.0
46,1109,0,0,0.0
46,1148,0,0,0.0
46,1202,0,0,0.0
46,1076,0,0,0.0
46,1218,0,0,0.0
255,675,0,2022-01-17 19:00:11,0.0
255,753,0,2022-01-17 19:00:11,0.0
255,515,0,2022-01-17 19:00:11,0.0
255,651,0,2022-01-17 19:00:11,0.0
196,1017,2020-03-02 11:40:44.719000,2020-03-02 11:40:18,303.0
255,789,0,2022-01-17 19:00:11,0.0
196,1067,2020-03-02 11:40:28.268000,2020-03-02 11:40:18,0.0
196,1017,2020-03-02 11:40:44.719000,2020-03-02 11:40:18,0.0
255,874,0,2022-01-17 19:00:11,0.0
255,428,0,2022-01-17 19:00:11,0.0
255,515,0,2022-01-17 19:00:11,0.0
255,276,0,2022-01-17 19:00:11,103.0
196,1047,2020-03-02 11:47:43.499000,2020-03-02 11:40:18,115.0
175,621,0,0,0.0
175,770,0,0,0.0
175,602,0,0,0.0
175,193,0,0,0.0
175,703,0,0,163.0
175,559,0,0,0.0
175,297,0,0,0.0
175,769,0,0,0.0
175,872,0,0,0.0
127,626,0,0,318.0
221,358,0,2021-04-28 06:07:48,3.0
221,499,0,2021-04-28 06:07:48,0.0
221,404,0,2021-04-28 06:07:48,0.0
221,643,0,2021-04-28 06:07:48,0.0
127,626,0,0,0.0
221,230,0,2021-04-28 06:07:48,0.0
221,820,0,2021-04-28 06:07:48,0.0
221,566,0,2021-04-28 06:07:48,0.0
221,909,0,2021-04-28 06:07:48,0.0
221,342,0,2021-04-28 06:07:48,0.0
221,599,0,2021-04-28 06:07:48,0.0
221,522,0,2021-04-28 06:07:48,0.0
221,591,0,2021-04-28 06:07:48,0.0
91,692,0,2022-02-25 09:03:12,0.0
91,782,0,2022-02-25 09:03:12,90.0
232,218,2020-01-31 19:19:22.151000,2020-01-31 18:47:39,0.0
232,255,2020-01-31 19:19:54.163000,2020-01-31 18:47:39,0.0
232,278,2020-01-31 19:18:14.774000,2020-01-31 18:47:39,0.0
232,367,2020-01-31 19:20:51.204000,2020-01-31 18:47:39,0.0
232,578,2020-01-31 19:21:28.120000,2020-01-31 18:47:39,0.0
232,823,2020-01-31 18:49:25.019000,2020-01-31 18:47:39,0.0
232,861,2020-01-31 18:48:03.603000,2020-01-31 18:47:39,0.0
232,248,2020-01-31 19:19:34.285000,2020-01-31 18:47:39,0.0
232,663,2020-01-31 19:21:16.946000,2020-01-31 18:47:39,0.0
2,237,2020-01-31 06:26:55.785000,2020-01-31 06:24:32,269.0
232,211,2020-01-31 19:17:49.418000,2020-01-31 18:47:39,0.0
232,200,2020-01-31 19:17:08.200000,2020-01-31 18:47:39,0.0
232,595,2020-01-31 19:16:12.838000,2020-01-31 18:47:39,0.0
78,375,2020-01-31 20:27:38.420000,0,239.0
232,232,2020-01-31 19:15:59.778000,2020-01-31 18:47:39,0.0
232,280,2020-01-31 18:48:39.830000,2020-01-31 18:47:39,0.0
232,326,2020-01-31 19:17:34.721000,2020-01-31 18:47:39,0.0
232,926,2020-01-31 19:20:30.445000,2020-01-31 18:47:39,0.0
78,397,2020-01-31 19:49:23.143000,0,0.0
78,882,2020-01-31 19:54:33.785000,0,0.0
302,841,2020-03-08 12:20:27.121000,0,22.0
2,528,2020-01-31 06:26:31.271000,2020-01-31 06:24:32,0.0
232,339,2020-01-31 19:15:39.992000,2020-01-31 18:47:39,0.0
232,413,2020-01-31 19:18:02.237000,2020-01-31 18:47:39,0.0
232,523,2020-01-31 18:47:34.808000,2020-01-31 18:47:39,0.0
232,511,2020-01-31 19:17:21.500000,2020-01-31 18:47:39,0.0
232,207,2020-01-31 19:21:37.393000,2020-01-31 18:47:39,0.0
78,391,2020-01-31 20:09:03.836000,0,0.0
302,614,2020-03-08 12:14:33.568000,0,0.0
232,196,2020-01-31 19:16:29.602000,2020-01-31 18:47:39,0.0
232,385,2020-01-31 19:20:13.057000,2020-01-31 18:47:39,0.0
232,444,2020-01-31 19:18:35.731000,2020-01-31 18:47:39,0.0
232,501,2020-01-31 19:08:48.509000,2020-01-31 18:47:39,0.0
232,755,2020-01-31 19:19:02.058000,2020-01-31 18:47:39,0.0
232,207,2020-01-31 19:21:37.393000,2020-01-31 18:47:39,184.0
275,530,2020-01-31 23:30:25.834000,2020-01-31 23:30:21,20.0
302,383,2020-03-08 12:19:12.272000,0,0.0
29,580,0,2022-01-12 15:26:28,0.0
29,700,0,2022-01-12 15:26:28,2.0
29,609,0,2022-01-12 15:26:28,0.0
286,569,0,2020-05-20 13:40:25,0.0
286,569,0,2020-05-20 13:40:25,0.0
286,569,0,2020-05-20 13:40:25,158.0
286,569,0,2020-05-20 13:40:25,0.0
286,569,0,2020-05-20 13:40:25,0.0
286,569,0,2020-05-20 13:40:25,0.0
286,569,0,2020-05-20 13:40:25,0.0
286,569,0,2020-05-20 13:40:25,0.0
21,1181,2019-10-22 22:04:07.552000,2019-10-22 20:24:59,0.0
21,1033,2019-10-22 21:56:30.280000,2019-10-22 20:24:59,0.0
21,1072,2019-10-22 21:59:51.625000,2019-10-22 20:24:59,0.0
21,1129,2019-10-22 20:39:35.539000,2019-10-22 20:24:59,0.0
21,1053,2019-10-22 21:57:13.933000,2019-10-22 20:24:59,0.0
21,1038,2019-10-22 22:02:51.140000,2019-10-22 20:24:59,0.0
21,1168,2019-10-22 22:02:06.103000,2019-10-22 20:24:59,0.0
21,1093,2019-10-22 20:25:05.186000,2019-10-22 20:24:59,0.0
29,700,0,2022-01-12 15:26:28,2.0
21,1100,2019-10-22 20:36:46.380000,2019-10-22 20:24:59,0.0
21,1088,2019-10-22 22:20:27.904000,2019-10-22 20:24:59,248.0
21,960,2019-10-22 21:21:32.664000,2019-10-22 20:24:59,0.0
241,927,0,2021-09-28 18:31:16,0.0
241,878,0,2021-09-28 18:31:16,0.0
21,983,2019-10-22 21:54:30.786000,2019-10-22 20:24:59,0.0
21,1044,2019-10-22 21:21:59.815000,2019-10-22 20:24:59,0.0
21,951,2019-10-22 21:55:25.283000,2019-10-22 20:24:59,0.0
21,998,2019-10-22 21:23:56.997000,2019-10-22 20:24:59,0.0
278,1228,2020-01-30 12:06:05.569000,0,108.0
278,1189,2020-01-30 12:10:50.888000,0,0.0
241,648,0,2021-09-28 18:31:16,69.0
241,899,0,2021-09-28 18:31:16,0.0
278,1092,2020-01-30 12:05:45.370000,0,0.0
21,1070,2019-10-22 20:26:05.520000,2019-10-22 20:24:59,0.0
21,1051,2019-10-22 20:36:28.593000,2019-10-22 20:24:59,0.0
21,1223,2019-10-22 21:28:37.859000,2019-10-22 20:24:59,0.0
278,1113,2020-01-30 12:05:21.733000,0,0.0
21,1162,2019-10-22 21:53:47.233000,2019-10-22 20:24:59,0.0
278,1228,2020-01-30 12:06:05.569000,0,0.0
89,386,0,2020-09-10 06:35:12,0.0
89,440,0,2020-09-10 06:35:12,262.0
89,897,0,2020-09-10 06:35:12,0.0
89,497,0,2020-09-10 06:35:12,0.0
132,302,0,0,176.0
205,749,0,2022-01-14 14:39:19,110.0
132,563,0,0,0.0
132,302,0,0,0.0
132,302,0,0,176.0
205,749,0,2022-01-14 14:39:19,110.0
222,670,0,0,0.0
222,250,0,0,174.0
222,852,0,0,0.0
212,1160,2020-03-05 02:46:53.949000,2020-03-05 02:28:14,0.0
48,373,0,0,0.0
48,295,0,0,199.0
48,213,0,0,0.0
48,396,0,0,0.0
48,452,0,0,0.0
212,1128,2020-03-05 02:28:19.815000,2020-03-05 02:28:14,0.0
212,1001,2020-03-05 03:09:19.130000,2020-03-05 02:28:14,98.0
76,179,2018-12-01 20:54:35.192000,0,154.0
76,8,2018-12-01 20:09:44.259000,0,0.0
76,179,2018-12-01 20:54:35.192000,0,0.0
76,8,2018-12-01 20:09:44.259000,0,0.0
76,34,2018-12-01 19:57:30.288000,0,142.0
76,154,2018-12-01 21:40:06.297000,0,0.0
76,34,2018-12-01 19:57:30.288000,0,142.0
293,879,0,0,152.0
173,624,0,2020-11-16 16:04:58,0.0
173,940,0,2020-11-16 16:04:58,0.0
173,932,0,2020-11-16 16:04:58,0.0
173,924,0,2020-11-16 16:04:58,47.0
274,630,0,0,237.0
55,711,0,2020-10-08 16:00:21,145.0
55,551,0,2020-10-08 16:00:21,0.0
55,432,0,2020-10-08 16:00:21,0.0
210,1226,2019-12-04 20:50:50.071000,0,230.0
98,296,2019-12-05 16:40:48.267000,0,185.0
300,980,0,2021-12-03 06:02:28,0.0
300,1154,0,2021-12-03 06:02:28,320.0
300,1027,0,2021-12-03 06:02:28,0.0
300,980,0,2021-12-03 06:02:28,0.0
300,980,0,2021-12-03 06:02:28,0.0
300,1198,0,2021-12-03 06:02:28,0.0
300,1059,0,2021-12-03 06:02:28,0.0
276,730,2020-02-22 13:14:10.003000,2020-02-22 13:02:44,0.0
276,453,2020-02-22 13:04:14.365000,2020-02-22 13:02:44,0.0
276,572,2020-02-22 13:14:47.505000,2020-02-22 13:02:44,0.0
276,594,2020-02-22 13:16:43.788000,2020-02-22 13:02:44,0.0
276,717,2020-02-22 13:10:39.760000,2020-02-22 13:02:44,0.0
111,1046,2020-02-22 16:45:32.298000,0,273.0
324,125,2018-09-11 14:05:12.123000,0,121.0
324,1323,2018-09-11 13:57:48.980000,0,147.0
276,857,2020-02-22 13:09:53.763000,2020-02-22 13:02:44,0.0
276,743,2020-02-22 13:18:33.253000,2020-02-22 13:02:44,62.0
276,906,2020-02-22 13:11:10.271000,2020-02-22 13:02:44,0.0
15,381,2020-01-16 22:22:37.803000,2020-01-16 22:20:27,312.0
15,627,2020-01-16 22:20:31.126000,2020-01-16 22:20:27,0.0
311,532,2020-01-15 21:02:55.633000,0,0.0
311,654,2020-01-15 21:02:31.908000,0,0.0
311,472,2020-01-15 21:04:03.110000,0,0.0
311,349,2020-01-15 20:43:57.202000,0,4.0
311,860,2020-01-15 20:42:36.084000,0,0.0
311,349,2020-01-15 20:43:57.202000,0,0.0
311,287,2020-01-15 20:42:34.305000,0,0.0
311,846,2020-01-15 21:12:31.340000,0,0.0
24,541,2020-01-12 17:37:18.591000,0,0.0
24,943,2020-01-12 17:11:57.401000,0,218.0
35,221,2019-08-03 17:21:20.249000,0,0.0
35,573,2019-08-03 17:41:35.383000,0,0.0
35,519,2019-08-03 17:42:24.011000,0,0.0
35,818,2019-08-03 17:21:44.995000,0,0.0
35,613,2019-08-03 17:42:42.503000,0,208.0
64,986,2020-02-27 07:24:53.796000,0,14.0
64,1045,2020-02-27 07:23:32.754000,0,0.0
50,372,0,0,0.0
50,742,0,0,13.0
50,576,0,0,0.0
216,450,2020-02-26 14:54:34.898000,2020-02-26 14:46:50,0.0
216,635,2020-02-26 14:59:18.831000,2020-02-26 14:46:50,0.0
216,722,2020-02-26 15:45:56.626000,2020-02-26 14:46:50,0.0
216,661,2020-02-26 15:01:32.181000,2020-02-26 14:46:50,0.0
216,939,2020-02-26 15:44:59.253000,2020-02-26 14:46:50,0.0
216,936,2020-02-26 15:01:18.658000,2020-02-26 14:46:50,0.0
216,884,2020-02-26 15:46:43.580000,2020-02-26 14:46:50,0.0
216,227,2020-02-26 14:47:36.771000,2020-02-26 14:46:50,0.0
216,883,2020-02-26 15:46:57.190000,2020-02-26 14:46:50,337.0
16,374,0,2022-03-28 07:52:17,267.0
16,374,0,2022-03-28 07:52:17,0.0
321,1245,2020-02-25 07:25:35.838000,2020-02-25 07:24:40,316.0
3,1190,2019-09-13 13:13:19.693000,2019-09-13 13:13:17,290.0
97,560,2020-01-18 05:47:09.222000,2020-01-18 05:34:46,0.0
97,725,2020-01-18 05:35:46.229000,2020-01-18 05:34:46,0.0
97,557,2020-01-18 05:45:03.652000,2020-01-18 05:34:46,0.0
97,465,2020-01-18 05:41:07.560000,2020-01-18 05:34:46,0.0
97,231,2020-01-18 05:55:05.766000,2020-01-18 05:34:46,324.0
0,202,2020-01-18 06:36:23.505000,2020-01-18 06:22:33,0.0
0,854,2020-01-18 06:42:41.450000,2020-01-18 06:22:33,101.0
97,918,2020-01-18 05:44:21.014000,2020-01-18 05:34:46,0.0
97,628,2020-01-18 05:35:05.349000,2020-01-18 05:34:46,0.0
0,447,2020-01-18 06:23:05.362000,2020-01-18 06:22:33,0.0
97,380,2020-01-18 05:36:13.001000,2020-01-18 05:34:46,0.0
97,401,2020-01-18 05:41:56.354000,2020-01-18 05:34:46,0.0
97,793,2020-01-18 05:40:58.737000,2020-01-18 05:34:46,0.0
97,946,2020-01-18 05:42:34.182000,2020-01-18 05:34:46,0.0
183,1249,2019-06-30 12:24:14.495000,0,8.0
317,786,2020-02-24 11:58:36.719000,0,165.0
34,660,0,0,247.0
109,378,0,0,276.0
292,1035,0,0,129.0
201,1119,0,0,300.0
163,683,2020-02-29 08:16:34.067000,2020-02-29 08:10:52,0.0
163,683,2020-02-29 08:16:34.067000,2020-02-29 08:10:52,311.0
163,683,2020-02-29 08:16:34.067000,2020-02-29 08:10:52,0.0
318,299,0,2021-10-24 14:38:12,0.0
318,479,0,2021-10-24 14:38:12,0.0
318,247,0,2021-10-24 14:38:12,0.0
318,646,0,2021-10-24 14:38:12,0.0
318,859,0,2021-10-24 14:38:12,80.0
318,729,0,2021-10-24 14:38:12,0.0
318,238,0,2021-10-24 14:38:12,0.0
318,777,0,2021-10-24 14:38:12,0.0
318,502,0,2021-10-24 14:38:12,0.0
318,188,0,2021-10-24 14:38:12,0.0
318,427,0,2021-10-24 14:38:12,0.0
11,733,0,0,83.0
10,1194,2019-07-08 21:01:47.218000,0,31.0
10,1235,2019-07-08 20:44:59.881000,0,0.0
10,1030,2019-07-08 20:47:22.750000,0,0.0
19,118,2018-10-22 13:44:03.595000,0,0.0
19,147,2018-10-22 13:43:36.744000,0,0.0
19,118,2018-10-22 13:44:03.595000,0,0.0
19,51,2018-10-22 13:24:03.171000,0,0.0
19,1335,2018-10-22 13:37:50.546000,0,0.0
19,166,2018-10-22 13:39:18.518000,0,0.0
19,105,2018-10-22 13:15:20.285000,0,0.0
19,129,2018-10-22 13:34:04.336000,0,204.0
19,152,2018-10-22 13:41:01.104000,0,0.0
19,79,2018-10-22 13:40:19.536000,0,0.0
19,56,2018-10-22 13:40:49.916000,0,0.0
10,1207,2019-07-08 21:00:59.588000,0,0.0
19,1262,2018-10-22 13:43:50.152000,0,0.0
19,98,2018-10-22 13:42:35.915000,0,0.0
19,158,2018-10-22 13:38:49.863000,0,0.0
19,1338,2018-10-22 13:38:06.901000,0,0.0
19,153,2018-10-22 13:38:17.521000,0,0.0
19,1292,2018-10-22 13:31:53.723000,0,0.0
19,1334,2018-10-22 13:39:52.345000,0,0.0
10,1018,2019-07-08 20:58:43.356000,0,0.0
19,176,2018-10-22 13:43:52.521000,0,0.0
19,1328,2018-10-22 13:33:21.512000,0,0.0
19,1299,2018-10-22 13:31:32.991000,0,0.0
5,974,0,2022-01-05 21:42:38,169.0
19,1272,2018-10-22 13:28:50.504000,0,0.0
19,123,2018-10-22 13:31:39.601000,0,0.0
19,96,2018-10-22 13:31:46.167000,0,0.0
19,1336,2018-10-22 13:40:03.753000,0,0.0
19,164,2018-10-22 13:40:45.932000,0,0.0
19,67,2018-10-22 13:42:16.525000,0,0.0
19,1297,2018-10-22 13:43:00.083000,0,0.0
19,1289,2018-10-22 13:39:32.999000,0,0.0
5,974,0,2022-01-05 21:42:38,169.0
19,1345,2018-10-22 13:42:49.265000,0,0.0
19,41,2018-10-22 13:43:17.628000,0,0.0
19,185,2018-10-22 13:41:51.133000,0,0.0
225,813,0,2021-10-28 11:10:34,102.0
225,488,0,2021-10-28 11:10:34,0.0
225,258,0,2021-10-28 11:10:34,0.0
225,900,0,2021-10-28 11:10:34,0.0
10,1212,2019-07-08 20:42:53.203000,0,0.0
10,1037,2019-07-08 20:43:05.777000,0,0.0
10,1231,2019-07-08 20:44:15.376000,0,0.0
239,942,0,0,0.0
239,343,0,0,0.0
239,558,0,0,0.0
239,824,0,0,0.0
239,370,0,0,0.0
239,785,0,0,0.0
239,198,0,0,0.0
239,535,0,0,0.0
239,612,0,0,0.0
239,691,0,0,0.0
239,366,0,0,0.0
239,539,0,0,319.0
239,597,0,0,0.0
102,75,2018-10-20 16:34:22.763000,0,0.0
102,1251,2018-10-20 17:03:43.801000,0,0.0
102,75,2018-10-20 16:34:22.763000,0,317.0
149,261,0,2022-02-14 16:17:51,0.0
149,545,0,2022-02-14 16:17:51,228.0
102,75,2018-10-20 16:34:22.763000,0,317.0
102,18,2018-10-20 17:02:31.112000,0,0.0
102,14,2018-10-20 16:50:54.263000,0,0.0
102,1281,2018-10-20 17:03:14.393000,0,0.0
102,70,2018-10-20 17:02:45.585000,0,0.0
102,35,2018-10-20 17:00:38.241000,0,0.0
102,1294,2018-10-20 17:01:42.001000,0,0.0
102,48,2018-10-20 17:00:50.144000,0,0.0
102,174,2018-10-20 17:02:17.452000,0,0.0
